City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
323,Oliver,CA,49.1831,-119.5524,68.25,45,6,1.14,
324,Shorewood,US,41.52,-88.2017,79.45,55,0,6.91,
325,Egvekinot,RU,66.3167,-179.1667,44.96,71,99,5.59,
326,Karpogory,RU,64.0019,44.4451,76.75,50,56,1.12,
327,Monopoli,IT,40.9559,17.2896,87.71,53,0,8.57,
328,Batagay-Alyta,RU,67.8006,130.4114,57.96,79,37,3.85,
329,Ostersund,SE,63.1792,14.6357,51.62,81,100,18.41,
330,Kambove,CD,-10.8764,26.5969,68.11,39,26,2.89,
331,Hervey Bay,AU,-25.2986,152.8535,56.39,74,11,12.57,
332,Ambulu,ID,-8.345,113.6058,74.75,89,84,4.65,
333,Lompoc,US,34.6391,-120.4579,62.92,84,100,4.61,
334,Talara,PE,-4.5772,-81.2719,68.76,73,0,24.16,
335,Kang,BW,-23.6752,22.7876,65.32,23,0,7.83,
336,Acapulco,MX,16.8634,-99.8901,84.34,65,100,1.68,
337,Manaure,CO,11.7751,-72.4445,88.7,46,32,21.9,
338,Zhigansk,RU,66.7697,123.3711,58.95,98,88,8.57,
339,Saint-Philippe,RE,-21.3585,55.7679,71.19,80,67,12.28,
340,Inhambane,MZ,-23.865,35.3833,71.58,60,0,3.44,
341,Tineo,ES,43.3376,-6.4145,71.85,34,38,3.24,
342,Ostrovnoy,RU,68.0531,39.5131,64.98,87,96,4.97,
343,Bagaces,CR,10.5271,-85.2548,82.33,71,99,2.55,
344,San Cristobal,VE,7.7669,-72.225,80.78,37,31,6.51,
345,Nyzhnya Duvanka,UA,49.5846,38.1743,68.22,62,69,15.52,
346,Saint Simons,US,31.1352,-81.3901,88.05,59,0,10.36,
347,Broome,US,42.2506,-75.833,74.25,69,4,3.0,
348,Ulladulla,AU,-35.35,150.4667,44.87,81,6,6.13,
349,Terrace,CA,54.5163,-128.6035,53.51,93,100,3.44,
350,Mariinsk,RU,56.2139,87.7472,52.29,69,81,4.34,
351,Santo Antonio Do Leverger,BR,-15.8656,-56.0767,89.98,18,91,10.71,
352,Semey,KZ,50.4111,80.2275,67.5,46,43,7.27,
353,Mindif,CM,10.3976,14.4363,86.85,49,71,6.73,
354,Kota Bahru,MY,6.1333,102.2386,76.98,100,20,0.0,
355,Teplodar,UA,46.5059,30.3252,82.89,33,88,8.86,
356,Hualmay,PE,-11.0964,-77.6139,64.74,69,41,10.27,
357,Bilibino,RU,68.0546,166.4372,42.93,74,10,5.59,
358,Luganville,VU,-15.5333,167.1667,74.68,83,51,3.76,
359,Dunboyne,IE,53.4,-6.4667,68.72,54,75,9.22,
360,Uni,RU,57.7535,51.4923,68.94,88,86,8.14,
361,Touros,BR,-5.1989,-35.4608,80.01,78,40,16.8,
362,Husavik,IS,66.0449,-17.3389,49.84,78,61,6.85,
363,Kaeo,NZ,-35.1,173.7833,49.32,96,55,5.99,
364,Mildura,AU,-34.2,142.15,41.14,81,0,0.81,
365,Manggar,ID,-2.8833,108.2667,81.39,79,60,6.82,
366,Douglas,US,41.3,-96.167,86.4,58,100,13.8,
367,Sorong,ID,-0.8833,131.25,77.4,89,100,6.06,
368,Prince Rupert,CA,54.3161,-130.3201,55.49,87,100,19.57,
369,Minusinsk,RU,53.7103,91.6875,55.98,63,88,1.92,
370,Boulder,US,40.0833,-105.3505,80.96,35,0,3.0,
371,Vagur,FO,61.4732,-6.8119,50.56,88,41,15.12,
372,Laguna,US,38.421,-121.4238,80.96,69,0,4.61,
373,Panaba,MX,21.2833,-88.2667,89.83,49,100,12.84,
374,Corn Island,NI,12.1694,-83.0418,81.09,83,68,21.52,
375,Tukrah,LY,32.5341,20.5791,79.32,52,0,14.23,
376,Malayal,PH,7.208,121.942,76.8,82,100,4.43,
377,Parrita,CR,9.5201,-84.3225,83.28,71,99,2.53,
378,Labuan,MY,5.2767,115.2417,79.16,89,20,0.0,
379,Goundam,ML,16.4145,-3.6708,100.38,28,63,8.59,
380,Kampene,CD,-3.6,26.6667,80.67,51,94,2.57,
381,Constitucion,CL,-35.3333,-72.4167,46.53,80,96,9.13,
382,Inta,RU,66.0317,60.1659,76.6,68,52,10.09,
383,Lensk,RU,60.7253,114.9278,60.42,90,17,3.76,
384,Longonjo,AO,-12.9067,15.2533,76.57,22,1,4.7,
385,Sitrah,BH,26.1547,50.6206,98.82,70,4,4.61,
386,Kuching,MY,1.55,110.3333,75.42,100,40,1.99,
387,Lithgow,AU,-33.4833,150.15,31.32,94,1,2.17,
388,Kamenka,RU,51.3223,42.7678,60.94,82,98,4.61,
389,Geraldton,AU,-28.7667,114.6,63.01,77,75,8.05,
390,Nogent-Le-Rotrou,FR,48.3333,1.0,82.65,20,70,16.73,
391,Port Blair,IN,11.6667,92.75,80.64,83,100,4.61,
392,Rio Gallegos,AR,-51.6226,-69.2181,30.25,86,40,4.61,
393,Dabakala,CI,8.3667,-4.4333,84.74,64,100,4.47,
394,Natal,BR,-5.795,-35.2094,88.02,58,75,16.11,
395,Necochea,AR,-38.5473,-58.7368,54.9,59,100,12.35,
396,Thinadhoo,MV,0.5333,72.9333,83.44,73,58,12.66,
397,Tateyama,JP,34.9833,139.8667,76.1,92,100,5.53,
398,Baykit,RU,61.67,96.37,50.36,91,45,1.74,
399,Taft,IR,31.7471,54.2088,87.75,11,0,9.22,
400,Amparafaravola,MG,-17.5833,48.2167,58.59,90,70,5.73,
401,Arinos,BR,-15.9169,-46.1056,86.68,26,21,7.23,
402,Cangucu,BR,-31.395,-52.6756,54.61,97,100,6.76,
403,Sumbe,AO,-11.2061,13.8437,72.19,78,4,7.78,
404,Talcahuano,CL,-36.7167,-73.1167,38.88,93,100,5.75,
405,Smithers,CA,54.7804,-127.1743,50.32,93,100,3.44,
406,Cartagena,CO,10.3997,-75.5144,87.42,79,75,4.61,
407,Amudat,UG,1.95,34.95,77.07,45,100,1.16,
408,Mayo,US,38.8876,-76.5119,88.36,54,40,6.91,
409,Mbala,ZM,-8.8402,31.3659,63.77,43,12,3.4,
410,Kembe,CF,4.6228,21.8865,75.24,83,95,2.95,
411,Maple Creek,CA,49.9168,-109.4848,64.45,77,10,4.61,
412,Omsukchan,RU,62.5333,155.8,57.38,82,44,5.26,
413,San Ramon,US,37.7799,-121.978,70.38,77,0,6.91,
414,Shunyi,CN,40.125,116.6453,78.75,69,0,6.71,
415,Sturgis,US,41.7992,-85.4192,75.94,56,40,4.61,
416,Bindura,ZW,-17.3019,31.3306,63.68,32,23,3.09,
417,Tindivanam,IN,12.25,79.65,87.13,47,99,18.97,
418,Santa Isabel,BR,-23.3156,-46.2214,72.7,48,24,4.29,
419,Ancud,CL,-41.8697,-73.8203,42.22,80,72,7.76,
420,Tiznit,MA,29.5833,-9.5,91.31,29,1,8.34,
421,Salinopolis,BR,-0.6136,-47.3561,83.32,74,23,13.85,
422,Kralendijk,BQ,12.15,-68.2667,87.78,62,40,12.66,
423,Trinidad,BO,-14.8333,-64.9,82.38,65,75,8.05,
424,Kattivakkam,IN,13.2167,80.3167,89.08,63,96,18.59,
425,Liwale,TZ,-9.7667,37.9333,73.36,50,96,3.71,
426,Pandan,PH,14.0453,124.1694,80.33,85,28,5.19,
427,Acarau,BR,-2.8856,-40.12,86.02,57,8,15.61,
428,Fairbanks,US,64.8378,-147.7164,59.22,64,40,5.75,
429,Avera,US,33.194,-82.5271,81.91,54,87,7.43,
430,Siniscola,IT,40.5719,9.6922,90.95,44,2,7.43,
431,Saint-Donat-De-Montcalm,CA,46.3187,-74.2219,63.84,78,98,5.44,
432,Lebu,CL,-37.6167,-73.65,45.12,81,99,10.96,
433,Upington,ZA,-28.4478,21.2561,70.18,19,0,8.05,
434,Roald,NO,62.5833,6.1333,57.16,67,40,12.66,
435,Blagoyevo,RU,63.3667,47.9167,76.15,56,69,3.65,
436,Grenville,GD,12.1167,-61.6167,86.05,75,19,13.65,
437,Rohri,PK,27.6922,68.8951,80.47,94,75,13.8,
438,Santa Cruz,BO,-17.8,-63.1667,82.45,54,75,28.77,
439,Piacabucu,BR,-10.4056,-36.4344,79.68,64,26,11.14,
440,Kieta,PG,-6.2167,155.6333,77.79,85,80,5.59,
441,Port Hedland,AU,-20.3167,118.5667,55.45,88,82,5.75,
442,Mareeba,AU,-17.0,145.4333,48.92,87,57,1.99,
443,Grand Gaube,MU,-20.0064,57.6608,70.38,70,43,5.99,
444,Bardiyah,LY,31.7561,25.0865,78.8,51,0,21.14,
445,Tirumullaivasal,IN,11.2333,79.8333,84.85,56,100,17.83,
446,Te Anau,NZ,-45.4167,167.7167,31.5,94,56,0.47,
447,Eyl,SO,7.9803,49.8164,81.45,69,83,26.98,
448,Sanary-Sur-Mer,FR,43.1178,5.8001,92.68,67,2,10.0,
449,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,94.05,23,59,10.0,
450,Mets Masrik,AM,40.2183,45.7681,63.77,71,0,7.81,
451,Bilma,NE,18.6853,12.9164,106.07,10,11,6.76,
452,Dickson,US,36.077,-87.3878,87.96,48,0,4.61,
453,Adrar,MR,20.5022,-10.0711,108.54,13,7,6.4,
454,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,76,20,11.5,
455,Keti Bandar,PK,24.1447,67.4497,87.55,78,80,7.78,
456,Mnogovershinnyy,RU,53.9353,139.9242,56.88,91,96,1.95,
457,Ayorou,NE,14.7308,0.9174,100.6,28,10,3.51,
458,Hamilton,US,39.1834,-84.5333,83.62,57,20,8.05,
459,Adelaide,AU,-34.9333,138.6,48.42,81,0,8.05,
460,Puerto Madero,MX,14.7208,-92.4215,80.06,79,100,7.63,
461,Kodinsk,RU,58.6881,99.1844,51.8,74,69,2.53,
462,Livingston,GB,55.9029,-3.5226,66.27,57,40,10.36,
463,Maiduguri,NG,11.8464,13.1603,89.98,44,87,9.06,
464,Marshall,US,34.3834,-86.3333,86.31,60,0,5.75,
465,Divnomorskoye,RU,44.5011,38.1353,72.5,64,0,6.22,
466,Marathon,US,44.9,-89.7668,70.84,58,40,6.91,
467,Burla,IN,21.5,83.8667,78.03,89,100,5.5,
468,Kenai,US,60.5544,-151.2583,55.02,95,100,0.0,
469,Chinhoyi,ZW,-17.3667,30.2,63.43,33,17,4.72,
470,Kabin Buri,TH,13.9511,101.7177,75.72,94,84,3.69,
471,Allende,MX,25.2833,-100.0167,85.48,49,12,7.16,
472,Roros,NO,62.5747,11.3842,46.24,76,100,20.71,
473,Shimoda,JP,34.6667,138.95,74.1,92,99,5.88,
474,Alappuzha,IN,9.49,76.3264,80.01,82,99,13.76,
475,Bolshaya Martynovka,RU,47.271,41.6679,79.52,33,3,16.44,
476,Darhan,MN,49.4867,105.9228,56.8,92,40,5.26,
477,Port Lavaca,US,28.615,-96.6261,92.28,63,0,3.44,
478,Zatoka,UA,46.0725,30.4654,77.22,63,85,9.84,
479,Isla Vista,US,34.4133,-119.861,81.34,63,100,0.0,
480,Yondo,CO,7.0062,-73.9097,81.09,78,40,6.91,
481,Vao,NC,-22.6667,167.4833,71.04,65,12,25.1,
482,Riyadh,SA,24.6877,46.7219,105.94,6,22,12.97,
483,Puerto El Triunfo,SV,13.2833,-88.55,86.25,60,100,3.04,
484,Rocha,UY,-34.4833,-54.3333,61.23,78,68,12.66,
485,Rosario Oeste,BR,-14.8361,-56.4275,94.51,20,55,10.36,
486,Xinmin,CN,41.9908,122.8253,67.33,90,0,5.21,
487,Santa Maria Del Oro,MX,25.9333,-105.3667,78.35,40,5,11.03,
488,Kolpashevo,RU,58.3131,82.9089,54.68,82,61,4.88,
489,Eydhafushi,MV,5.1033,73.0708,83.34,77,42,15.68,
490,Lima,PE,-12.0432,-77.0282,59.25,77,100,8.05,
491,Pocatello,US,42.8713,-112.4455,84.47,38,0,10.0,
492,Detmold,DE,51.8,8.0,74.98,35,76,19.24,
493,Concepcion,CL,-36.827,-73.0498,39.0,93,100,5.75,
494,Yangjiang,CN,21.85,111.9667,81.77,87,62,5.08,
495,Elko,US,41.0002,-115.5012,82.06,23,0,5.99,
496,Wajima,JP,37.4,136.9,74.95,92,99,8.25,
497,Havre-Saint-Pierre,CA,50.2334,-63.5986,66.56,59,0,10.36,
498,Estelle,US,29.8458,-90.1067,89.01,71,75,5.75,
499,Lilongwe,MW,-13.9669,33.7873,70.0,56,0,8.05,
500,Carolina,PR,18.3808,-65.9574,90.52,68,40,18.41,
501,Miyako,JP,39.6367,141.9525,66.67,90,99,5.5,
502,Matara,LK,5.9485,80.5353,77.29,88,31,9.89,
503,La Ligua,CL,-32.4524,-71.2311,47.88,86,100,5.57,
504,Iquitos,PE,-3.7481,-73.2472,84.24,74,40,3.44,
505,Canavieiras,BR,-15.675,-38.9472,76.96,62,99,7.31,
506,Yeppoon,AU,-23.1333,150.7333,47.98,68,0,6.24,
507,Kismayo,SO,-0.3582,42.5454,76.15,87,59,18.52,
508,Honningsvag,NO,70.9821,25.9704,60.55,88,76,2.3,
509,Zhangye,CN,38.9342,100.4517,71.35,56,100,4.65,
510,Wuwei,CN,37.9281,102.6414,69.49,72,100,6.53,
511,Inongo,CD,-1.95,18.2667,77.72,46,90,1.81,
512,The Valley,AI,18.217,-63.0578,84.81,79,99,21.7,
513,Biak,ID,-0.9131,122.8766,74.35,92,100,5.66,
514,Katobu,ID,-4.9408,122.5276,74.08,86,100,3.31,
515,Linkou,CN,45.3,130.2833,63.34,99,100,7.38,
516,Burnie,AU,-41.0667,145.9167,47.95,88,65,7.07,
517,Gasa,PS,31.5,34.4667,84.88,62,2,9.33,
518,Atambua,ID,-9.1061,124.8925,67.41,82,14,5.84,
519,Erenhot,CN,43.6475,111.9767,79.5,21,59,4.56,
520,Jacareacanga,BR,-6.2222,-57.7528,95.85,28,27,4.47,
521,Zheleznodorozhnyy,RU,55.7503,38.0042,72.14,63,97,7.74,
522,Alice Springs,AU,-23.7,133.8833,33.35,69,16,0.0,
523,Namatanai,PG,-3.6667,152.4333,79.07,85,100,9.4,
524,Masvingo,ZW,-20.0637,30.8277,61.54,38,4,4.41,
525,Menongue,AO,-14.6585,17.691,73.4,24,0,6.82,
526,Natchitoches,US,31.7668,-93.1335,81.45,78,0,0.0,
527,Denpasar,ID,-8.65,115.2167,78.46,83,20,8.05,
528,Hasaki,JP,35.7333,140.8333,73.8,92,100,9.57,
529,Zhanaozen,KZ,43.3,52.8,97.3,13,9,2.82,
530,Seaford,GB,50.7714,0.1027,82.56,36,28,13.0,
531,Mikhaylovsk,RU,45.1283,42.0256,75.42,46,0,13.42,
532,Sananduva,BR,-27.9497,-51.8067,58.98,94,100,8.68,
533,Saint Anthony,US,45.0205,-93.218,79.09,65,0,8.05,
534,Agropoli,IT,40.3469,14.9966,85.08,42,0,6.06,
535,Sola,VU,-13.8833,167.55,79.54,73,29,2.62,
536,Banda,IN,25.4833,80.3333,99.3,33,100,9.8,
537,Itarema,BR,-2.9248,-39.9167,85.91,57,7,15.61,
538,Lengshuijiang,CN,27.6881,111.4294,82.56,75,100,1.45,
539,Alyangula,AU,-13.8483,136.4192,66.74,61,34,13.42,
540,Norman Wells,CA,65.282,-126.8329,48.24,93,100,10.36,
541,Cervo,ES,43.6702,-7.4101,74.73,74,98,9.95,
542,Lasa,IT,46.6166,10.7002,84.69,41,65,2.98,
543,Labuhan,ID,-6.8844,112.2051,77.97,88,99,8.19,
544,Istanbul,TR,41.0351,28.9833,80.02,41,0,21.85,
545,Kurmanayevka,RU,52.5093,52.0675,75.24,64,100,15.73,
546,Izumo,JP,35.3667,132.7667,78.75,96,95,4.41,
547,Olkhovka,RU,53.2115,60.6069,76.69,64,1,5.1,
548,Victoria Point,AU,-27.5833,153.3,53.56,86,47,1.99,
549,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,80.01,60,2,10.87,
550,Pangody,RU,65.85,74.4859,61.75,55,51,5.17,
551,Aguimes,ES,27.9054,-15.4461,75.83,57,20,29.93,
552,Ngunguru,NZ,-35.6167,174.5,52.61,90,70,12.66,
553,Southbridge,US,42.0751,-72.0334,83.26,84,4,5.5,
554,Abu Dhabi,AE,24.4667,54.3667,100.51,74,0,9.22,
555,Mount Isa,AU,-20.7333,139.5,51.57,35,15,8.05,
556,Cherskiy,RU,68.75,161.3,36.48,79,26,8.7,
557,Huicungo,PE,-7.2833,-76.8,79.05,83,40,5.75,
558,Isangel,VU,-19.55,169.2667,75.31,100,100,2.3,
559,Ucluelet,CA,48.9329,-125.5528,58.08,84,100,0.81,
560,Wagar,SD,16.1525,36.2032,88.5,46,92,15.01,
561,Safaga,EG,26.7292,33.9365,90.27,40,2,17.38,
562,Pedasi,PA,7.5333,-80.0333,81.05,75,94,4.56,
563,Nortelandia,BR,-14.4547,-56.8028,94.17,21,75,9.64,
564,Odweyne,SO,9.4092,45.064,78.35,46,96,23.11,
565,Port Arthur,CN,38.8,121.2667,73.62,65,35,6.8,
566,Olinda,BR,-8.0089,-34.8553,82.13,65,40,17.27,
567,Quatre Cocos,MU,-20.2078,57.7625,70.09,74,26,16.31,
568,Kulhudhuffushi,MV,6.6221,73.07,82.45,81,79,15.08,
569,Wrexham,GB,53.0,-3.0,68.04,60,20,17.27,
570,Bulgan,MN,48.8125,103.5347,54.32,89,2,6.49,
571,Maltahohe,NA,-24.8333,16.9833,65.62,19,0,9.42,
572,Kassala,SD,15.451,36.4,83.03,57,93,13.33,
573,Tautira,PF,-17.7333,-149.15,75.7,62,97,21.23,
574,Nerchinskiy Zavod,RU,51.3088,119.61,61.23,93,100,0.81,
575,Campos,BR,-21.75,-41.3,78.85,65,40,10.36,
576,Mozarlandia,BR,-14.7447,-50.5706,94.1,22,66,10.42,
577,Jumla,NP,29.2747,82.1838,65.16,86,100,1.77,
578,Areka,ET,7.0667,37.7,61.03,85,95,1.63,
579,Broken Hill,AU,-31.95,141.4333,41.92,77,0,4.63,
580,Savannah Bight,HN,16.45,-85.85,82.18,80,100,20.56,
581,Itoman,JP,26.1247,127.6694,84.97,92,75,6.91,
582,Itaqui,BR,-29.1253,-56.5531,69.3,90,96,15.84,
583,Fort Nelson,CA,58.8053,-122.7002,54.99,71,40,5.75,
584,Tarakan,ID,3.3,117.6333,76.5,94,100,3.44,
585,Isla Mujeres,MX,21.2311,-86.731,86.16,66,52,11.43,
586,Sechura,PE,-5.5569,-80.8222,70.61,61,66,13.85,
587,Anuradhapura,LK,8.3565,80.4173,78.42,80,87,16.49,
588,Yamada,JP,39.4667,141.95,66.78,90,98,4.63,
589,Luocheng,CN,29.3848,104.0286,77.81,96,71,3.38,
590,Amga,RU,60.8953,131.9608,66.31,88,76,1.28,
591,Nemuro,JP,43.3236,145.575,59.72,90,100,10.71,
592,Gat,IL,31.61,34.7642,85.41,3,0,10.0,
593,Dukat,RU,62.55,155.55,55.81,84,54,5.44,
594,Wanaka,NZ,-44.7,169.15,30.11,92,86,1.99,
595,Aksarka,RU,66.5606,67.7975,63.48,76,7,7.87,
596,Tilichiki,RU,60.4667,166.1,56.95,79,4,8.12,
597,Hambantota,LK,6.1241,81.1185,80.94,89,40,8.05,
598,Caravelas,BR,-17.7125,-39.2481,75.85,76,85,6.93,
599,Jalu,LY,29.0331,21.5482,92.93,21,0,14.18,
600,Murray Bridge,AU,-35.1167,139.2667,46.13,87,2,6.6,
601,Langevag,NO,62.4375,6.1892,56.97,71,40,12.66,
602,Aquiraz,BR,-3.9014,-38.3911,87.46,66,45,13.06,
603,Kirensk,RU,57.7853,108.1119,54.66,92,99,2.06,
604,Panguna,PG,-6.3164,155.4848,67.06,96,67,1.95,
605,San Rafael,AR,-34.6177,-68.3301,49.1,37,100,4.16,
606,Jilib,SO,0.4883,42.7854,76.23,80,69,9.66,
607,Khasan,RU,42.4308,130.6434,64.06,98,100,2.86,
608,Lagunas,PE,-5.2269,-75.6753,87.22,56,19,4.05,
609,Korla,CN,41.7597,86.1469,78.35,34,81,8.93,
610,Almaty,KZ,43.25,76.95,75.11,33,20,6.71,
611,Mayumba,GA,-3.432,10.6554,74.23,78,15,7.18,
612,Ambilobe,MG,-13.2,49.05,71.46,75,45,2.82,
613,Mikhaylovskoye,RU,51.8239,79.7172,64.83,57,81,4.0,
614,Burley,US,42.5357,-113.7928,69.76,56,0,0.0,
615,Okhotsk,RU,59.3833,143.3,57.76,98,82,3.4,
616,Andilamena,MG,-17.0167,48.5833,56.07,93,48,6.31,
617,Neuquen,AR,-38.9516,-68.0591,40.89,75,75,4.61,
618,Westport,US,41.1415,-73.3579,85.17,75,0,5.75,
619,Paraiso,CR,9.8383,-83.8656,75.88,91,92,2.8,
620,Serowe,BW,-22.3833,26.7167,63.55,26,3,7.0,
621,Sabang,ID,5.8933,95.3214,83.1,78,27,17.0,
622,Vagamo,NO,61.8751,9.0967,53.71,58,98,14.0,
623,Beloha,MG,-25.1667,45.05,66.02,77,0,5.68,
624,Calvinia,ZA,-31.4707,19.776,50.52,77,24,3.4,
625,Shizilu,CN,35.1711,118.8289,77.16,95,98,2.89,
626,Itaituba,BR,-4.2761,-55.9836,95.41,36,37,2.91,
627,Orel-Izumrud,RU,43.4583,39.9244,77.02,53,75,8.99,
628,Uttiramerur,IN,12.6,79.7667,86.88,49,83,16.64,
629,Muros,ES,42.7762,-9.0603,86.09,37,100,6.89,
630,Baruun-Urt,MN,46.6806,113.2792,68.22,48,38,0.65,
631,Wladyslawowo,PL,54.7909,18.4009,65.75,66,100,18.84,
632,Priargunsk,RU,50.3691,119.1012,62.35,94,100,3.69,
633,Itaguai,BR,-22.8522,-43.7753,85.62,69,40,4.61,
634,Bandarbeyla,SO,9.4942,50.8122,78.76,79,79,32.91,
635,Mirnyy,RU,62.5353,113.9611,64.24,59,86,4.0,
636,Oksfjord,NO,70.2396,22.3479,62.67,96,100,6.17,
637,Bang Rakam,TH,16.7585,100.1174,78.28,86,100,3.29,
638,La Ronge,CA,55.1001,-105.2842,68.25,40,20,10.36,
639,Jiwani,PK,25.05,61.7417,85.71,81,19,7.76,
640,Vanimo,PG,-2.6741,141.3028,77.09,87,88,1.23,
641,Redlands,US,34.0556,-117.1825,97.93,51,20,0.0,
642,Karatau,KZ,43.1667,70.4667,81.64,19,0,20.2,
643,Moose Factory,CA,51.2585,-80.6094,71.6,43,40,4.61,
644,Port Keats,AU,-14.25,129.55,61.23,32,3,9.15,
645,Gibgos,PH,13.859,123.7675,80.11,87,54,5.06,
646,Langxiang,CN,46.95,128.8833,63.7,96,100,5.01,
647,Pallipattu,IN,13.3386,79.4449,85.35,54,67,14.41,
